ITEM;CÓDIGOS;CLASSE/TIPO;DESCRIÇÃO;UN; VALOR 
001.10.388;73855/1;INEL;CHUMBADOR DE AÇO PARA FIXAÇÃO DE POSTE DE ACO RETO OU CURVO 7 A 9M COM FLANGE - FORNECIMENTO E INSTALACAO;UN; 534,98 
001.10.389;72281;INEL;REATOR PARA LAMPADA VAPOR DE MERCURIO USO EXTERNO 220V/400W;UN; 95,20 
001.10.390;72282;INEL;REATOR PARA LAMPADA VAPOR DE SODIO ALTA PRESSAO - 220V/250W - USO EXTERNO;UN; 133,06 
001.10.391;73831/1;INEL;LAMPADA DE VAPOR DE MERCURIO DE 125W - FORNECIMENTO E INSTALACAO;UN; 16,80 
001.10.392;73831/2;INEL;LAMPADA DE VAPOR DE MERCURIO DE 250W - FORNECIMENTO E INSTALACAO;UN; 28,94 
001.10.393;73831/3;INEL;LAMPADA DE VAPOR DE MERCURIO DE 400W/250V - FORNECIMENTO E INSTALACAO;UN; 38,41 
001.10.394;73831/4;INEL;LAMPADA MISTA DE 160W - FORNECIMENTO E INSTALACAO;UN; 18,57 
001.10.395;73831/5;INEL;LAMPADA MISTA DE 250W - FORNECIMENTO E INSTALACAO;UN; 24,19 
001.10.396;73831/6;INEL;LAMPADA MISTA DE 500W - FORNECIMENTO E INSTALACAO;UN; 43,27 
001.10.397;73831/7;INEL;LAMPADA DE VAPOR DE SODIO DE 150WX220V - FORNECIMENTO E INSTALACAO;UN; 34,53 
001.10.398;73831/8;INEL;LAMPADA DE VAPOR DE SODIO DE 250WX220V - FORNECIMENTO E INSTALACAO;UN; 39,46 
001.10.399;73831/9;INEL;LAMPADA DE VAPOR DE SODIO DE 400WX220V - FORNECIMENTO E INSTALACAO;UN; 45,52 
001.10.400;74231/1;INEL;LUMINARIA ABERTA PARA ILUMINACAO PUBLICA, PARA LAMPADA A VAPOR DE MERCURIO ATE 400W E MISTA ATE 500W, COM BRACO EM TUBO DE ACO GALV D=50MM PROJ HOR=2.500MM E PROJ VERT= 2.200MM, FORNECIMENTO E INSTALACAO;UN; 111,98 
001.10.401;74246/1;INEL;REFLETOR RETANGULAR FECHADO COM LAMPADA VAPOR METALICO 400 W;UN; 237,65 
001.10.402;83399;INEL;RELE FOTOELETRICO P/ COMANDO DE ILUMINACAO EXTERNA 220V/1000W - FORNECIMENTO E INSTALACAO;UN; 40,05 
001.10.403;83400;INEL;"BRACO P/ ILUMINACAO DE RUAS EM TUBO ACO GALV 1"" COMP = 1,20M E INCLINACAO 25GRAUS EM RELACAO AO PLANO VERTICAL P/ FIXACAO EM POSTE OU PAREDE - FORNECIMENTO E INSTALACAO";UN; 75,94 
001.10.404;83401;INEL;BRACO P/ LUMINARIA PUBLICA 1 X 1,50 M, EM TUBO ACO GALV 3/4”, P/ FIXACAO EM POSTE OU PAREDE - FORNECIMENTO E INSTALACAO;UN; 75,94 
001.10.405;83402;INEL;"ABRACADEIRA DE FIXACAO DE BRACOS DE LUMINARIAS DE 4"" - FORNECIMENTO E INSTALACAO";UN; 38,37 
001.10.406;83475;INEL;LUMINARIA FECHADA PARA ILUMINACAO PUBLICA COM REATOR DE PARTIDA RAPIDA COM LAMPADA A VAPOR DE MERCURIO 250W - FORNECIMENTO E INSTALACAO;UN; 345,87 
001.10.407;83478;INEL;LUMINARIA FECHADA PARA ILUMINACAO PUBLICA - LAMPADAS DE 250/500W - FORNECIMENTO E INSTALACAO (EXCLUINDO LAMPADAS);UN; 244,25 
001.10.408;83479;INEL;LUMINARIA ESTANQUE - PROTECAO CONTRA AGUA, POEIRA OU IMPACTOS - TIPO AQUATIC PIAL OU EQUIVALENTE;UN; 159,80 
001.10.409;83480;INEL;REATOR PARA LAMPADA VAPOR DE MERCURIO 125W  USO EXTERNO;UN; 75,18 
001.10.410;83481;INEL;REATOR PARA LAMPADA VAPOR DE MERCURIO 250W USO EXTERNO;UN; 85,49 
001.10.411;73857/1;INEL;TRANSFORMADOR DISTRIBUICAO  75KVA TRIFASICO 60HZ CLASSE 15KV IMERSO EM ÓLEO MINERAL FORNECIMENTO E INSTALACAO;UN; 7.853,48 
001.10.412;73857/2;INEL;TRANSFORMADOR DISTRIBUICAO  112,5KVA TRIFASICO 60HZ CLASSE 15KV IMERSO EM ÓLEO MINERAL FORNECIMENTO E INSTALACAO;UN; 9.704,74 
001.10.413;73857/3;INEL;TRANSFORMADOR DISTRIBUICAO  150KVA TRIFASICO 60HZ CLASSE 15KV IMERSO EM ÓLEO MINERAL FORNECIMENTO E INSTALACAO;UN; 12.235,90 
001.10.414;73857/4;INEL;TRANSFORMADOR DISTRIBUICAO  225KVA TRIFASICO 60HZ CLASSE 15KV IMERSO EM ÓLEO MINERAL FORNECIMENTO E INSTALACAO;UN; 17.146,22 
001.10.415;73857/5;INEL;TRANSFORMADOR DISTRIBUICAO  300KVA TRIFASICO 60HZ CLASSE 15KV IMERSO EM ÓLEO MINERAL FORNECIMENTO E INSTALACAO;UN; 20.001,70 
001.10.416;73857/6;INEL;TRANSFORMADOR DISTRIBUICAO  500KVA TRIFASICO 60HZ CLASSE 15KV IMERSO EM ÓLEO MINERAL FORNECIMENTO E INSTALACAO;UN; 32.585,39 
001.10.417;73857/7;INEL;TRANSFORMADOR DISTRIBUICAO  30KVA TRIFASICO 60HZ CLASSE 15KV IMERSO EM ÓLEO MINERAL FORNECIMENTO E INSTALACAO;UN; 5.426,74 
001.10.418;73857/8;INEL;TRANSFORMADOR DISTRIBUICAO  45KVA TRIFASICO 60HZ CLASSE 15KV IMERSO EM ÓLEO MINERAL FORNECIMENTO E INSTALACAO;UN; 6.071,69 
001.10.419;73857/9;INEL;TRANSFORMADOR DISTRIBUICAO  750KVA TRIFASICO 60HZ CLASSE 15KV IMERSO EM ÓLEO MINERAL FORNECIMENTO E INSTALACAO;UN; 44.665,07 
001.10.420;73857/10;INEL;TRANSFORMADOR DISTRIBUICAO  1000KVA TRIFASICO 60HZ CLASSE 15KV IMERSO EM ÓLEO MINERAL FORNECIMENTO E INSTALACAO;UN; 62.496,55 
001.10.421;93128;INEL;PONTO DE ILUMINAÇÃO RESIDENCIAL INCLUINDO INTERRUPTOR SIMPLES, CAIXA ELÉTRICA, ELETRODUTO, CABO, RASGO, QUEBRA E CHUMBAMENTO (EXCLUINDO LUMINÁRIA E LÂMPADA). AF_01/2016;UN; 88,86 
001.10.422;93137;INEL;PONTO DE ILUMINAÇÃO RESIDENCIAL INCLUINDO INTERRUPTOR SIMPLES (2 MÓDULOS), CAIXA ELÉTRICA, ELETRODUTO, CABO, RASGO, QUEBRA E CHUMBAMENTO (EXCLUINDO LUMINÁRIA E LÂMPADA). AF_01/2016;UN; 105,57 
001.10.423;93138;INEL;PONTO DE ILUMINAÇÃO RESIDENCIAL INCLUINDO INTERRUPTOR PARALELO, CAIXA ELÉTRICA, ELETRODUTO, CABO, RASGO, QUEBRA E CHUMBAMENTO (EXCLUINDO LUMINÁRIA E LÂMPADA). AF_01/2016;UN; 100,01 
001.10.424;93139;INEL;PONTO DE ILUMINAÇÃO RESIDENCIAL INCLUINDO INTERRUPTOR PARALELO (2 MÓDULOS), CAIXA ELÉTRICA, ELETRODUTO, CABO, RASGO, QUEBRA E CHUMBAMENTO (EXCLUINDO LUMINÁRIA E LÂMPADA). AF_01/2016;UN; 127,84 
001.10.425;93140;INEL;PONTO DE ILUMINAÇÃO RESIDENCIAL INCLUINDO INTERRUPTOR SIMPLES CONJUGADO COM PARALELO, CAIXA ELÉTRICA, ELETRODUTO, CABO, RASGO, QUEBRA E CHUMBAMENTO (EXCLUINDO LUMINÁRIA E LÂMPADA). AF_01/2016;UN; 120,11 
001.10.426;93141;INEL;PONTO DE TOMADA RESIDENCIAL INCLUINDO TOMADA 10A/250V, CAIXA ELÉTRICA, ELETRODUTO, CABO, RASGO, QUEBRA E CHUMBAMENTO. AF_01/2016;UN; 116,78 
001.10.427;93142;INEL;PONTO DE TOMADA RESIDENCIAL INCLUINDO TOMADA (2 MÓDULOS) 10A/250V, CAIXA ELÉTRICA, ELETRODUTO, CABO, RASGO, QUEBRA E CHUMBAMENTO. AF_01/2016;UN; 127,78 
001.10.428;93143;INEL;PONTO DE TOMADA RESIDENCIAL INCLUINDO TOMADA 20A/250V, CAIXA ELÉTRICA, ELETRODUTO, CABO, RASGO, QUEBRA E CHUMBAMENTO. AF_01/2016;UN; 119,36 
001.10.429;93144;INEL;PONTO DE UTILIZAÇÃO DE EQUIPAMENTOS ELÉTRICOS, RESIDENCIAL, INCLUINDO SUPORTE E PLACA, CAIXA ELÉTRICA, ELETRODUTO, CABO, RASGO, QUEBRA E CHUMBAMENTO. AF_01/2016;UN; 160,09 
001.10.430;93145;INEL;PONTO DE ILUMINAÇÃO E TOMADA, RESIDENCIAL, INCLUINDO INTERRUPTOR SIMPLES E TOMADA 10A/250V, CAIXA ELÉTRICA, ELETRODUTO, CABO, RASGO, QUEBRA E CHUMBAMENTO (EXCLUINDO LUMINÁRIA E LÂMPADA). AF_01/2016;UN; 140,29 
001.10.431;93146;INEL;PONTO DE ILUMINAÇÃO E TOMADA, RESIDENCIAL, INCLUINDO INTERRUPTOR PARALELO E TOMADA 10A/250V, CAIXA ELÉTRICA, ELETRODUTO, CABO, RASGO, QUEBRA E CHUMBAMENTO (EXCLUINDO LUMINÁRIA E LÂMPADA). AF_01/2016;UN; 151,44 
001.10.432;93147;INEL;PONTO DE ILUMINAÇÃO E TOMADA, RESIDENCIAL, INCLUINDO INTERRUPTOR SIMPLES, INTERRUPTOR PARALELO E TOMADA 10A/250V, CAIXA ELÉTRICA, ELETRODUTO, CABO, RASGO, QUEBRA E CHUMBAMENTO (EXCLUINDO LUMINÁRIA E LÂMPADA). AF_01/2016;UN; 171,56 
001.10.433;74027/4;INEL;GRUPO GERADOR 150/170 KVA MOTOR DIESEL - MATERIAL NA OPERACAO;H; 98,88 
001.10.434;74028/1;INEL;GRUPO GERADOR 40 KVA MOTOR DIESEL - DEPRECIACAO E JUROS;H; 3,10 
001.10.435;74028/2;INEL;GRUPO GERADOR 40 KVA MOTOR DIESEL - MANUTENCAO;H; 1,09 
001.10.436;74028/3;INEL;GRUPO GERADOR 40 KVA MOTOR DIESEL - MATERIAL NA OPERACAO;H; 32,37 
001.10.437;74028/4;INEL;GRUPO GERADOR 40 KVA MOTOR DIESEL - UTILIZACAO OPERATIVA;CHP; 36,58 
001.10.438;8260;INEL;INSTALACAO PARA-RAIOS P/RESERVATORIO;UN; 2.302,77 
001.10.439;68069;INEL;HASTE COPPERWELD 5/8” X 3,0M COM CONECTOR;UN; 45,32 
001.10.440;68070;INEL;PARA-RAIOS TIPO FRANKLIN - CABO E SUPORTE ISOLADOR;M; 43,49 
001.10.441;72315;INEL;TERMINAL AEREO EM ACO GALVANIZADO COM BASE DE FIXACAO H = 30CM;UN; 22,39 
001.10.442;72927;INEL;CORDOALHA DE COBRE NU, INCLUSIVE ISOLADORES - 16,00 MM2 - FORNECIMENTO E INSTALACAO;M; 27,52 
001.10.443;72928;INEL;CORDOALHA DE COBRE NU, INCLUSIVE ISOLADORES - 25,00 MM2 - FORNECIMENTO E INSTALACAO;M; 31,44 
001.10.444;72929;INEL;CORDOALHA DE COBRE NU, INCLUSIVE ISOLADORES - 35,00 MM2 - FORNECIMENTO E INSTALACAO;M; 36,47 
001.10.445;72930;INEL;CORDOALHA DE COBRE NU, INCLUSIVE ISOLADORES - 50,00 MM2 - FORNECIMENTO E INSTALACAO;M; 44,78 
001.10.446;72931;INEL;CORDOALHA DE COBRE NU, INCLUSIVE ISOLADORES - 70,00 MM2 - FORNECIMENTO E INSTALACAO;M; 53,73 
001.10.447;72932;INEL;CORDOALHA DE COBRE NU, INCLUSIVE ISOLADORES - 95,00 MM2 - FORNECIMENTO E INSTALACAO;M; 65,72 
001.10.448;83483;INEL;HASTE DE TERRA CANTONEIRA GALVANIZADA L=2,00M COM CONEXOES;UN; 49,49 
001.10.449;83484;INEL;"HASTE COPERWELD 3/4"" X 3,00M COM CONECTOR";UN; 60,67 
001.10.450;83485;INEL;"HASTE DE ATERRAMENTO EM AÇO COM 3,00 M DE COMPRIMENTO E DN = 5/8"" REVESTIDA COM BAIXA CAMADA DE COBRE, SEM CONECTOR";UN; 44,13 
001.10.451;83638;INEL;MASTRO SIMPLES DE FERRO GALVANIZADO P/ PARA-RAIOS H=3,00M INCLUINDO BASE - FORNECIMENTO E INSTALACAO;UN; 336,24 
001.10.452;83641;INEL;PARA-RAIO TP VALVULA 15KV/5KA - FORNECIMENTO E INSTALACAO;UN; 380,89 
001.10.453;9535;INEL;CHUVEIRO ELETRICO COMUM CORPO PLASTICO TIPO DUCHA, FORNECIMENTO E INSTALACAO;UN; 53,56 
001.10.454;72322;INEL;CHAVE SECCIONADORA TRIPOLAR, ABERTURA SOB CARGA, COM FUSÍVEIS NH - 100A/250V - FORNECIMENTO E INSTALACAO;UN; 337,05 
001.10.455;72326;INEL;CHAVE SECCIONADORA TRIPOLAR, ABERTURA SOB CARGA, COM FUSÍVEIS NH - 200A/250V;UN; 452,82 
001.10.456;72327;INEL;"FUSÍVEL TIPO ""DIAZED"", TIPO RÁPIDO OU RETARDADO - 2/25A - FORNECIMENTO E INSTALACAO";UN; 5,58 
001.10.457;72328;INEL;"FUSÍVEL TIPO ""DIAZED"", TIPO RÁPIDO OU RETARDADO - 35/63A - FORNECIMENTO E INSTALACAO";UN; 7,01 
001.10.458;72330;INEL;FUSÍVEL TIPO NH 200A - TAMANHO 01 - FORNECIMENTO E INSTALACAO;UN; 38,13 
001.10.459;73780/1;INEL;CHAVE FUSIVEL UNIPOLAR, 15KV - 100A, EQUIPADA COM COMANDO PARA HASTE DE MANOBRA .       FORNECIMENTO E INSTALAÇÃO.;UN; 285,49 
001.10.460;73780/2;INEL;CHAVE BLINDADA TRIPOLAR 250V, 30A - FORNECIMENTO E INSTALACAO;UN; 179,49 
001.10.461;73780/3;INEL;CHAVE BLINDADA TRIPOLAR 250V, 60A - FORNECIMENTO E INSTALACAO;UN; 286,05 
001.10.462;73780/4;INEL;CHAVE BLINDADA TRIPOLAR 250V, 100A - FORNECIMENTO E INSTALACAO;UN; 643,69 
001.10.463;83482;INEL;FUSIVEL TIPO NH 250 A, TAMANHO 1 - FORNECIMENTO E INSTALACAO;UN; 38,39 
001.10.464;83487;INEL;BASE PARA FUSIVEL (PORTA-FUSIVEL) NH 01 250A;UN; 71,55 
001.10.465;83488;INEL;SECCIONADOR TRIPOLAR 15KV/400A ACIONAM SIMULT VARA MANOBRA (MANOBRA) - FORNECIMENTO E INSTALACAO;UN; 2.054,16 
001.10.466;83489;INEL;SECCIONADOR TRIPOLAR 15KV/400A ACIONAM SIMULT PUNHO MANOBRA (COMANDO) - FORNECIMENTO E INSTALACAO;UN; 2.232,81 
001.10.467;83490;INEL;CHAVE FACA TRIPOLAR BLINDADA 250V/30A - FORNECIMENTO E INSTALACAO;UN; 176,91 
001.10.468;83491;INEL;CHAVE GUARDA MOTOR TRIFASICO 5CV/220V C/ CHAVE MAGNETICA - FORNECIMENTO E INSTALACAO;UN; 697,78 
001.10.469;83492;INEL;CHAVE GUARDA MOTOR TRIFISICA 10CV/220V C/ CHAVE MAGNETICA - FORNECIMENTO E INSTALACAO;UN; 677,95 
001.10.470;83493;INEL;FUSIVEL TIPO NH 250A - TAMANHO 01 - FORNECIMENTO E INSTALACAO;UN; 38,13 
001.10.471;85195;INEL;CHAVE DE BOIA AUTOMÁTICA;UN; 59,11 
001.10.472;88547;INEL;CHAVE DE BOIA AUTOMÁTICA SUPERIOR 10A/250V - FORNECIMENTO E INSTALACAO;UN; 64,13 
001.11;;INES;INSTALACOES ESPECIAIS;;
001.11.01;72283;INES;"ABRIGO PARA HIDRANTE, 75X45X17CM, COM REGISTRO GLOBO ANGULAR 45º 2.1/2"", ADAPTADOR STORZ 2.1/2"", MANGUEIRA DE INCÊNDIO 15M, REDUÇÃO 2.1/2X1.1/2"" E ESGUICHO EM LATÃO 1.1/2"" - FORNECIMENTO E INSTALAÇÃO";UN; 732,80 
001.11.02;72284;INES;"ABRIGO PARA HIDRANTE, 90X60X17CM, COM REGISTRO GLOBO ANGULAR 45º 2.1/2"", ADAPTADOR STORZ 2.1/2"", MANGUEIRA DE INCÊNDIO 20M, REDUÇÃO 2.1/2X1.1/2"" E ESGUICHO EM LATÃO 1.1/2"" - FORNECIMENTO E INSTALAÇÃO";UN; 844,37 
001.11.03;72287;INES;CAIXA DE INCÊNDIO 45X75X17CM - FORNECIMENTO E INSTALAÇÃO;UN; 195,87 
001.11.04;72288;INES;CAIXA DE INCÊNDIO 60X75X17CM - FORNECIMENTO E INSTALAÇÃO;UN; 244,19 
001.11.05;72553;INES;EXTINTOR DE PQS 4KG - FORNECIMENTO E INSTALACAO;UN; 171,16 
001.11.06;72554;INES;EXTINTOR DE CO2 6KG - FORNECIMENTO E INSTALACAO;UN; 585,77 
001.11.07;73775/1;INES;EXTINTOR INCENDIO TP PO QUIMICO 4KG FORNECIMENTO E COLOCACAO;UN; 176,25 
001.11.08;73775/2;INES;EXTINTOR INCENDIO AGUA-PRESSURIZADA 10L INCL SUPORTE PAREDE CARGA     COMPLETA FORNECIMENTO E COLOCACAO;UN; 181,80 
001.11.09;83633;INES;HIDRANTE SUBTERRANEO FERRO FUNDIDO C/ CURVA LONGA E CAIXA DN=75MM;UN; 1.717,23 
001.11.10;83634;INES;EXTINTOR INCENDIO TP GAS CARBONICO 4KG COMPLETO - FORNECIMENTO E INSTALACAO;UN; 546,44 
001.11.11;83635;INES;EXTINTOR INCENDIO TP PO QUIMICO 6KG - FORNECIMENTO E INSTALACAO;UN; 205,87 
001.11.12;72337;INES;TOMADA PARA TELEFONE DE 4 POLOS PADRAO TELEBRAS - FORNECIMENTO E INSTALACAO;UN; 16,29 
001.11.13;73688;INES;CABO TELEFONICO CTP-APL-50, 30 PARES (USO EXTERNO) - FORNECIMENTO E INSTALACAO;M; 18,55 
001.11.14;73689;INES;CABO TELEFONICO CTP-APL-50, 20 PARES (USO EXTERNO) - FORNECIMENTO E INSTALACAO;M; 13,42 
001.11.15;73690;INES;CABO TELEFONICO CTP-APL-50, 10 PARES (USO EXTERNO) - FORNECIMENTO E INSTALACAO;M; 8,38 
001.11.16;73749/1;INES;CAIXA ENTERRADA PARA INSTALACOES TELEFONICAS TIPO R1 0,60X0,35X0,50M EM BLOCOS DE CONCRETO ESTRUTURAL;UN; 161,52 
001.11.17;73749/2;INES;CAIXA ENTERRADA PARA INSTALACOES TELEFONICAS TIPO R2 1,07X0,52X0,50M EM BLOCOS DE CONCRETO ESTRUTURAL;UN; 298,89 
001.11.18;73749/3;INES;CAIXA ENTERRADA PARA INSTALACOES TELEFONICAS TIPO R3 1,30X1,20X1,20M EM BLOCOS DE CONCRETO ESTRUTURAL;UN; 972,39 
001.11.19;73768/1;INES;FIO TELEFONICO FI 0,6MM, 2 CONDUTORES (USO INTERNO)-  FORNECIMENTO E INSTALACAO;M; 1,36 
001.11.20;73768/2;INES;CABO TELEFONICO FE 1,0MM, 2 CONDUTORES (USO EXTERNO) - FORNECIMENTO E INSTALACAO;M; 2,47 
001.11.21;73768/3;INES;CABO TELEFONICO CI-50 10 PARES (USO INTERNO) - FORNECIMENTO E INSTALACAO;M; 6,29 
001.11.22;73768/4;INES;CABO TELEFONICO CI-50 20PARES (USO INTERNO) - FORNECIMENTO E INSTALACAO;M; 10,95 
001.11.23;73768/5;INES;CABO TELEFONICO CI-50 30PARES (USO INTERNO) - FORNECIMENTO E INSTALACAO;M; 14,50 
001.11.24;73768/6;INES;CABO TELEFONICO CI-50 50PARES (USO INTERNO) - FORNECIMENTO E INSTALACAO;M; 24,62 
001.11.25;73768/7;INES;CABO TELEFONICO CI-50 75 PARES (USO INTERNO) - FORNECIMENTO E INSTALACAO;M; 39,06 
001.11.26;73768/8;INES;CABO TELEFONICO CI-50 200 PARES (USO INTERNO) - FORNECIMENTO E INSTALACAO;M; 93,66 
001.11.27;73768/9;INES;CABO TELEFONICO CCI-50 1 PAR (USO INTERNO) - FORNECIMENTO E INSTALACAO;M; 0,98 
001.11.28;73768/10;INES;CABO TELEFONICO CCI-50 2 PARES (USO INTERNO) - FORNECIMENTO E INSTALACAO;M; 1,32 
001.11.29;73768/11;INES;CABO TELEFONICO CCI-50 3 PARES (USO INTERNO) - FORNECIMENTO E INSTALACAO;M; 1,74 
001.11.30;73768/12;INES;CABO TELEFONICO CCI-50 4 PARES (USO INTERNO) - FORNECIMENTO E INSTALACAO;M; 2,34 
001.11.31;73768/13;INES;CABO TELEFONICO CCI-50 5 PARES (USO INTERNO) - FORNECIMENTO E INSTALACAO;M; 3,14 
001.11.32;73768/14;INES;CABO TELEFONICO CCI-50 6 PARES  (USO INTERNO) - FORNECIMENTO E INSTALACAO;M; 3,99 
001.11.33;83366;INES;CAIXA DE PASSAGEM PARA TELEFONE 10X10X5CM (SOBREPOR) FORNECIMENTO E INSTALACAO;UN; 44,15 
001.11.34;83367;INES;CAIXA DE PASSAGEM PARA TELEFONE 80X80X15CM (SOBREPOR) FORNECIMENTO E INSTALACAO;UN; 317,60 
001.11.35;83368;INES;CAIXA DE PASSAGEM PARA TELEFONE 150X150X15CM (SOBREPOR) FORNECIMENTO E INSTALACAO;UN; 1.153,28 
001.11.36;83369;INES;QUADRO DE DISTRIBUICAO PARA TELEFONE N.4, 60X60X12CM EM CHAPA METALICA, DE EMBUTIR, SEM ACESSORIOS, PADRAO TELEBRAS, FORNECIMENTO E INSTALACAO;UN; 214,90 
001.11.37;83370;INES;QUADRO DE DISTRIBUICAO PARA TELEFONE N.3, 40X40X12CM EM CHAPA METALICA, DE EMBUTIR, SEM ACESSORIOS, PADRAO TELEBRAS, FORNECIMENTO E INSTALACAO;UN; 151,26 
001.11.38;83371;INES;QUADRO DE DISTRIBUICAO PARA TELEFONE N.2, 20X20X12CM EM CHAPA METALICA, DE EMBUTIR, SEM ACESSORIOS, PADRAO TELEBRAS, FORNECIMENTO E INSTALACAO;UN; 95,46 
001.11.39;83639;INES;CABO TELEFONICO CT-APL-50, 100 PARES (USO EXTERNO) - FORNECIMENTO E INSTALACAO;M; 47,91 
001.11.40;84676;INES;QUADRO DE DISTRIBUICAO PARA TELEFONE N.5, 80X80X12CM EM CHAPA METALICA, SEM ACESSORIOS, PADRAO TELEBRAS, FORNECIMENTO E INSTALACAO;UN; 284,68 
001.11.41;84796;INES;TAMPAO FOFO P/ CAIXA R2 PADRAO TELEBRAS COMPLETO - FORNECIMENTO E INSTALACAO;UN; 504,46 
001.11.42;84798;INES;TAMPAO FOFO P/ CAIXA R1 PADRAO TELEBRAS COMPLETO - FORNECIMENTO E INSTALACAO;UN; 221,53 
001.11.43;83636;INES;DUTO CHAPA GALVANIZADA NUM 26 P/ AR CONDICIONADO;M2; 37,46 
001.11.44;83637;INES;DUTO CHAPA GALVANIZADA NUM 22 P/ AR CONDICIONADO;M2; 63,12 
001.11.45;74003/1;INES;INSTALACOES GAS CENTRAL P/ EDIFICIO RESIDENCIAL C/ 4 PAVTOS 16 UNID.  UMA CENTRAL POR BLOCO COM 16 PONTOS;UN; 3.987,17 
001.11.46;85120;INES;MANOMETRO 0 A 200 PSI (0 A 14 KGF/CM2), D = 50MM - FORNECIMENTO E COLOCACAO;UN; 68,13 
001.11.47;83486;INES;BOMBA CENTRIFUGA C/ MOTOR ELETRICO TRIFASICO 1CV;UN; 1.017,94 
001.11.48;83643;INES;BOMBA SUBMERSIVEL ELETRICA, TRIFASICA, POTÊNCIA 3,75 HP, DIAMETRO DO ROTOR 90 MM SEMIABERTO, BOCAL DE SAIDA DIAMETRO DE 2 POLEGADAS, HM/Q = 5 M / 61,2 M3/H A 25,5 M / 3,6 M3/H;UN; 1.949,12 
001.11.49;83644;INES;BOMBA RECALQUE D'AGUA TRIFASICA 10,0 HP;UN; 4.420,01 
001.11.50;83645;INES;BOMBA RECALQUE D'AGUA TRIFASICA 3,0 HP;UN; 1.390,85 
001.11.51;83646;INES;BOMBA RECALQUE D'AGUA DE ESTAGIOS TRIFASICA 2,0 HP;UN; 1.617,79 
001.11.52;83647;INES;BOMBA RECALQUE D'AGUA TRIFASICA 1,5HP;UN; 1.051,21 
001.11.53;83648;INES;BOMBA RECALQUE D'AGUA TRIFASICA 0,5 HP;UN; 667,51 
001.11.54;83649;INES;BOMBA RECALQUE D'AGUA PREDIO 6 A 10 PAVTOS - 2UD;UN; 3.995,40 
001.11.55;83650;INES;BOMBA RECALQUE D'AGUA PREDIO 3 A 5 PAVTOS - 2UD;UN; 3.316,13 
001.12;;INHI;INSTALACOES HIDRO SANITARIAS;;
001.12.01;73976/4;INHI;"TUBO DE AÇO GALVANIZADO COM COSTURA 1"" (25MM), INCLUSIVE CONEXOES - FORNECIMENTO E INSTALACAO";M; 46,54 
001.12.02;73976/10;INHI;"TUBO DE AÇO GALVANIZADO COM COSTURA 4"" (100MM), INCLUSIVE CONEXOES - FORNECIMENTO E INSTALACAO";M; 171,16 
001.12.03;73976/11;INHI;"TUBO DE AÇO GALVANIZADO COM COSTURA 6"" (150MM), INCLUSIVE CONEXÕES - INSTALAÇÃO";M; 244,56 
001.12.04;74061/8;INHI;"TUBO DE COBRE CLASSE ""E"" 79MM - FORNECIMENTO E INSTALACAO";M; 185,35 
001.12.05;74061/9;INHI;"TUBO DE COBRE CLASSE ""E"" 104MM - FORNECIMENTO E INSTALACAO";M; 272,06 
001.12.06;75027/4;INHI;"TUBO DE AÇO PRETO 4"" SEM COSTURA SCHEDULE 40/NBR 5590, INCLUSIVE CONEXOES - FORNECIMENTO E INSTALACAO";M; 220,57 
001.12.07;75027/5;INHI;"TUBO DE AÇO PRETO 6"" SEM COSTURA SCHEDULE 40/NBR 5590, INCLUSIVE CONEXÕES - FORNECIMENTO E INSTALAÇÃO";M; 355,81 
001.12.08;89355;INHI;TUBO, PVC, SOLDÁVEL, DN 20MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014_P;M; 10,33 
001.12.09;89356;INHI;TUBO, PVC, SOLDÁVEL, DN 25MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014_P;M; 12,24 
001.12.10;89357;INHI;TUBO, PVC, SOLDÁVEL, DN 32MM, INSTALADO EM RAMAL OU SUB-RAMAL DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014_P;M; 16,69 
001.12.11;89401;INHI;TUBO, PVC, SOLDÁVEL, DN 20MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014_P;M; 4,29 
001.12.12;89402;INHI;TUBO, PVC, SOLDÁVEL, DN 25MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014_P;M; 5,27 
001.12.13;89403;INHI;TUBO, PVC, SOLDÁVEL, DN 32MM, INSTALADO EM RAMAL DE DISTRIBUIÇÃO DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014_P;M; 8,36 
001.12.14;89446;INHI;TUBO, PVC, SOLDÁVEL, DN 25MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014_P;M; 2,63 
001.12.15;89447;INHI;TUBO, PVC, SOLDÁVEL, DN 32MM, INSTALADO EM PRUMADA DE ÁGUA - FORNECIMENTO E INSTALAÇÃO. AF_12/2014_P;M; 5,26 
